org_name,total,pacs,indivs,cycle,source,cid
General Dynamics,10050,10000,50,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2020,N00013817
American Crystal Sugar,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2020,N00013817
Machinists/Aerospace Workers Union,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2020,N00013817
National Assn of Realtors,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2020,N00013817
Raytheon Technologies,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2020,N00013817
Paloma Partners,8300,0,8300,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2020,N00013817
Democracy Engine,7850,0,7850,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2020,N00013817
American Federation of Teachers,7500,7500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2020,N00013817
Americans for the Arts,7500,7000,500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2020,N00013817
Outdoor Amusement Business Assn,7500,7500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013817&cycle=2020,N00013817
