org_name,total,pacs,indivs,cycle,source,cid
Hess Corp,34900,10000,24900,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031688&cycle=2020,N00031688
Edison Chouest Offshore,34700,0,34700,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031688&cycle=2020,N00031688
Westport Properties,28375,0,28375,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031688&cycle=2020,N00031688
BNSF Railway,25990,6000,19990,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031688&cycle=2020,N00031688
Marvin Windows,20433,0,20433,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031688&cycle=2020,N00031688
Arkansas for Leadership,20000,20000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031688&cycle=2020,N00031688
Lank PAC,20000,20000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031688&cycle=2020,N00031688
Crop Insurance Professionals Assn,19000,19000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031688&cycle=2020,N00031688
Jennmar Corp,18250,0,18250,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031688&cycle=2020,N00031688
American Institute of CPAs,17500,17500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031688&cycle=2020,N00031688
