org_name,total,pacs,indivs,cycle,source,cid
Frontline USA,37175,7500,29675,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043421&cycle=2022,N00043421
Democracy Engine,34600,0,34600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043421&cycle=2022,N00043421
Digidems PAC,34571,5000,29571,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043421&cycle=2022,N00043421
DemocracyFirst PAC,34112,0,34112,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043421&cycle=2022,N00043421
JStreetPAC,31500,1000,30500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043421&cycle=2022,N00043421
EMILY's List,27325,10000,17325,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043421&cycle=2022,N00043421
AmeriPAC: The Fund for a Greater America,23400,10000,13400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043421&cycle=2022,N00043421
League of Conservation Voters,15875,5425,10450,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043421&cycle=2022,N00043421
American Israel Public Affairs Cmte,14900,2900,12000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043421&cycle=2022,N00043421
Union Square Hospitality Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043421&cycle=2022,N00043421
