org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,21400,7900,13500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032088&cycle=2022,N00032088
Compco Industries,19900,0,19900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032088&cycle=2022,N00032088
Magnum Magnetics,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032088&cycle=2022,N00032088
Artex Oil Co,15500,0,15500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032088&cycle=2022,N00032088
Kimble Companies,14600,0,14600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032088&cycle=2022,N00032088
Valley Electrical Consolidated,11962,0,11962,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032088&cycle=2022,N00032088
Brilex Industries,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032088&cycle=2022,N00032088
Egypt Valley Stone,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032088&cycle=2022,N00032088
Pi&I Motor Express,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032088&cycle=2022,N00032088
National Assn of Broadcasters,11000,10000,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032088&cycle=2022,N00032088
