org_name,total,pacs,indivs,cycle,source,cid
Comcast Corp,44935,10000,34935,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040949&cycle=2020,N00040949
EMILY's List,39586,10000,29586,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040949&cycle=2020,N00040949
Bain Capital,22400,0,22400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040949&cycle=2020,N00040949
University of Pennsylvania,20513,0,20513,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040949&cycle=2020,N00040949
Service Employees International Union,15000,7500,7500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040949&cycle=2020,N00040949
Berkshire Partners,13566,0,13566,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040949&cycle=2020,N00040949
Baupost Group,13150,0,13150,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040949&cycle=2020,N00040949
Cerner Corp,13150,7500,5650,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040949&cycle=2020,N00040949
Bend The Arc Jewish Action,12927,114,12813,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040949&cycle=2020,N00040949
Children's Hospital of Philadelphia,12890,0,12890,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040949&cycle=2020,N00040949
