org_name,total,pacs,indivs,cycle,source,cid
No Labels Problem Solvers,317883,5000,312883,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037049&cycle=2022,N00037049
American Israel Public Affairs Cmte,155898,2100,153798,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037049&cycle=2022,N00037049
Tenaska Inc,43850,10000,33850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037049&cycle=2022,N00037049
Pro-Israel America PAC,27250,5000,22250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037049&cycle=2022,N00037049
Sierra Nevada Corp,21600,10000,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037049&cycle=2022,N00037049
Hawkins Construction,17800,0,17800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037049&cycle=2022,N00037049
Republican Jewish Coalition,17326,5000,12326,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037049&cycle=2022,N00037049
BAE Systems,17000,10000,7000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037049&cycle=2022,N00037049
Carpenters & Joiners Union,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037049&cycle=2022,N00037049
Plumbers/Pipefitters Union,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037049&cycle=2022,N00037049
