org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,112150,0,112150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007724&cycle=2022,N00007724
Nike Inc,75865,10000,65865,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007724&cycle=2022,N00007724
Intel Corp,74807,10000,64807,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007724&cycle=2022,N00007724
Synergi Partners,47300,0,47300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007724&cycle=2022,N00007724
Centene Corp,44406,10000,34406,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007724&cycle=2022,N00007724
Capital Group,43500,0,43500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007724&cycle=2022,N00007724
American Israel Public Affairs Cmte,43250,2100,41150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007724&cycle=2022,N00007724
Huntsman Corp,40000,10000,30000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007724&cycle=2022,N00007724
Associated Medical Professionals of New York,39200,0,39200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007724&cycle=2022,N00007724
Lazard Ltd,38400,0,38400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007724&cycle=2022,N00007724
