org_name,total,pacs,indivs,cycle,source,cid
Plug Power Inc,31774,0,31774,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030196&cycle=2022,N00030196
National Grid USA,11400,10000,1400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030196&cycle=2022,N00030196
JStreetPAC,11188,1000,10188,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030196&cycle=2022,N00030196
General Electric,10148,10000,148,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030196&cycle=2022,N00030196
American Assn for Justice,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030196&cycle=2022,N00030196
American Assn of Orthopaedic Surgeons,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030196&cycle=2022,N00030196
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030196&cycle=2022,N00030196
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030196&cycle=2022,N00030196
American Hospital Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030196&cycle=2022,N00030196
American Occupational Therapy Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030196&cycle=2022,N00030196
