org_name,total,pacs,indivs,cycle,source,cid
Service Employees International Union,15150,7500,7650,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035215&cycle=2020,N00035215
Ariel Investments,11000,0,11000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035215&cycle=2020,N00035215
Crowell & Moring,11000,10000,1000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035215&cycle=2020,N00035215
Amazon.com,10530,10000,530,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035215&cycle=2020,N00035215
Comcast Corp,10300,10000,300,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035215&cycle=2020,N00035215
AbbVie Inc,10250,10000,250,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035215&cycle=2020,N00035215
American College of Emergency Physicians,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035215&cycle=2020,N00035215
American College of Radiology,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035215&cycle=2020,N00035215
American Congress of Obstetricians & Gynecologists,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035215&cycle=2020,N00035215
American Crystal Sugar,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035215&cycle=2020,N00035215
