org_name,total,pacs,indivs,cycle,source,cid
Frontline Homeowner's Insurance,20800,0,20800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026335&cycle=2020,N00026335
US Sugar,17500,10000,7500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026335&cycle=2020,N00026335
Frontline Insurance,13200,0,13200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026335&cycle=2020,N00026335
Air Products & Chemicals Inc,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026335&cycle=2020,N00026335
Fun Spot America,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026335&cycle=2020,N00026335
Lee Properties,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026335&cycle=2020,N00026335
American Kidney Stone Management,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026335&cycle=2020,N00026335
Majority Cmte PAC,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026335&cycle=2020,N00026335
Protecting Integrity & Truth Together PAC,9766,9766,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026335&cycle=2020,N00026335
Transaction Data Systems,7100,0,7100,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026335&cycle=2020,N00026335
