org_name,total,pacs,indivs,cycle,source,cid
Republican Jewish Coalition,110794,8239,102555,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2020,N00009975
Lockheed Martin,81033,0,81033,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2020,N00009975
"Nelson, Mullins et al",53109,10000,43109,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2020,N00009975
Rdl Inc,48600,0,48600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2020,N00009975
National Republican Senatorial Cmte,44600,44600,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2020,N00009975
US Government,42591,0,42591,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2020,N00009975
US Dept of Defense,41982,0,41982,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2020,N00009975
Boeing Co,41863,10000,31863,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2020,N00009975
Blackstone Group,36400,0,36400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2020,N00009975
Delta Air Lines,35150,10000,25150,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00009975&cycle=2020,N00009975
