org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,185161,0,185161,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038201&cycle=2022,N00038201
JStreetPAC,174221,0,174221,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038201&cycle=2022,N00038201
Google Inc,144965,0,144965,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038201&cycle=2022,N00038201
University Of Pennsylvania,127350,0,127350,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038201&cycle=2022,N00038201
University of Pittsburgh,91188,0,91188,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038201&cycle=2022,N00038201
University of Pittsburgh Medical Center,86697,0,86697,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038201&cycle=2022,N00038201
Penn State University,84890,0,84890,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038201&cycle=2022,N00038201
Morgan Lewis LLP,55077,0,55077,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038201&cycle=2022,N00038201
Democratic Senatorial Campaign Cmte,51450,51200,250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038201&cycle=2022,N00038201
Stanford University,43837,0,43837,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038201&cycle=2022,N00038201
