org_name,total,pacs,indivs,cycle,source,cid
EMILY's List,405783,10000,395783,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033983&cycle=2020,N00033983
Democracy Engine,211304,0,211304,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033983&cycle=2020,N00033983
Votesane PAC,165650,0,165650,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033983&cycle=2020,N00033983
Crescent Capital Group,104500,0,104500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033983&cycle=2020,N00033983
Arizona State University,87824,0,87824,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033983&cycle=2020,N00033983
DaVita Inc,79295,18500,60795,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033983&cycle=2020,N00033983
Google Inc,71290,5000,66290,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033983&cycle=2020,N00033983
"Paul, Weiss et al",61650,0,61650,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033983&cycle=2020,N00033983
University of Arizona,60392,0,60392,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033983&cycle=2020,N00033983
American Airlines,58237,12000,46237,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033983&cycle=2020,N00033983
