org_name,total,pacs,indivs,cycle,source,cid
Sierra Nevada Corp,17800,10000,7800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031177&cycle=2022,N00031177
Peppermill Casinos,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031177&cycle=2022,N00031177
AD Seeno Construction,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031177&cycle=2022,N00031177
ClearPath Action,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031177&cycle=2022,N00031177
Peak Capital,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031177&cycle=2022,N00031177
Peppermill Partners,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031177&cycle=2022,N00031177
South Point Hotel & Casino,11200,0,11200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031177&cycle=2022,N00031177
American Bankers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031177&cycle=2022,N00031177
American Society of Anesthesiologists,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031177&cycle=2022,N00031177
AT&T Inc,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00031177&cycle=2022,N00031177
