org_name,total,pacs,indivs,cycle,source,cid
Johns Hopkins University,12893,0,12893,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027751&cycle=2020,N00027751
Hendersen-Webb Inc,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027751&cycle=2020,N00027751
Park Circle Investments,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027751&cycle=2020,N00027751
T Rowe Price,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027751&cycle=2020,N00027751
Venable LLP,10104,0,10104,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027751&cycle=2020,N00027751
"Ober, Kaler et al",6600,0,6600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027751&cycle=2020,N00027751
Nhp Inc,5725,0,5725,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027751&cycle=2020,N00027751
University of Massachusetts,5605,0,5605,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027751&cycle=2020,N00027751
"Akin, Gump et al",5600,0,5600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027751&cycle=2020,N00027751
AKT Development,5600,0,5600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027751&cycle=2020,N00027751
