org_name,total,pacs,indivs,cycle,source,cid
Service Employees International Union,17200,7500,9700,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038450&cycle=2020,N00038450
Independence Blue Cross,12800,7500,5300,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038450&cycle=2020,N00038450
Comcast Corp,11000,10000,1000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038450&cycle=2020,N00038450
American Federation of State/Cnty/Munic Employees,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038450&cycle=2020,N00038450
Carpenters & Joiners Union,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038450&cycle=2020,N00038450
Home Depot,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038450&cycle=2020,N00038450
Machinists/Aerospace Workers Union,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038450&cycle=2020,N00038450
Massachusetts Mutual Life Insurance,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038450&cycle=2020,N00038450
National Assn of Realtors,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038450&cycle=2020,N00038450
National Multifamily Housing Council,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038450&cycle=2020,N00038450
