org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,50150,10000,40150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,N00025726
Chickasaw Nation,23300,0,23300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,N00025726
Steward Health Care,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,N00025726
Love's Travel Stops & Country Stores,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,N00025726
Devon Energy,16600,5000,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,N00025726
Hilliary Communications,15000,0,15000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,N00025726
Kratos Defense & Security Solutions,12900,10000,2900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,N00025726
Silencer Shop,11910,0,11910,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,N00025726
Asphalt & Fuel Supply,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,N00025726
ClearPath Action,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025726&cycle=2022,N00025726
