org_name,total,pacs,indivs,cycle,source,cid
University of Chicago,50532,0,50532,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041338&cycle=2020,N00041338
Northwestern University,37659,0,37659,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041338&cycle=2020,N00041338
Democracy Engine,23600,0,23600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041338&cycle=2020,N00041338
Kirkland & Ellis,22928,0,22928,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041338&cycle=2020,N00041338
Latham & Watkins,18861,0,18861,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041338&cycle=2020,N00041338
University of Illinois,18087,0,18087,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041338&cycle=2020,N00041338
Invenergy LLC,18015,6000,12015,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041338&cycle=2020,N00041338
Wicklow Capital,17800,0,17800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041338&cycle=2020,N00041338
Dupage Medical Group,17200,0,17200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041338&cycle=2020,N00041338
Argonne National Laboratory,15522,0,15522,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041338&cycle=2020,N00041338
