org_name,total,pacs,indivs,cycle,source,cid
Nulton Diagnostic & Treatment,16900,0,16900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029736&cycle=2022,N00029736
Texas Farm Bureau,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029736&cycle=2022,N00029736
Kriebel Minerals,11400,0,11400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029736&cycle=2022,N00029736
Alabama Farmers Federation,10500,10000,500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029736&cycle=2022,N00029736
Southern Cotton Growers Inc,10250,10000,250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029736&cycle=2022,N00029736
Ellwood Group,10200,0,10200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029736&cycle=2022,N00029736
American Bankers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029736&cycle=2022,N00029736
American Cotton Shippers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029736&cycle=2022,N00029736
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029736&cycle=2022,N00029736
American Veterinary Medical Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029736&cycle=2022,N00029736
