org_name,total,pacs,indivs,cycle,source,cid
House Freedom Fund,33650,12000,21650,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051106&cycle=2022,N00051106
Ram Inc,10384,0,10384,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051106&cycle=2022,N00051106
Greeman LLC,8000,0,8000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051106&cycle=2022,N00051106
Club for Growth,6800,0,6800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051106&cycle=2022,N00051106
Antlers Motor Sports,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051106&cycle=2022,N00051106
Burrage Law Firm,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051106&cycle=2022,N00051106
Durant Station LLC,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051106&cycle=2022,N00051106
Express Employment Professionals,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051106&cycle=2022,N00051106
Robson Properties,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051106&cycle=2022,N00051106
Roll Offs of America,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051106&cycle=2022,N00051106
