org_name,total,pacs,indivs,cycle,source,cid
Votesane PAC,86500,0,86500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026627&cycle=2020,N00026627
Signature Bank,55550,0,55550,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026627&cycle=2020,N00026627
Blackstone Group,30600,0,30600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026627&cycle=2020,N00026627
Live Oak Bank,25300,0,25300,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026627&cycle=2020,N00026627
"Paul, Weiss et al",24350,0,24350,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026627&cycle=2020,N00026627
Rock Holdings,21200,10000,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026627&cycle=2020,N00026627
Truist Financial,20525,20000,525,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026627&cycle=2020,N00026627
USAA,20500,10000,10500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026627&cycle=2020,N00026627
Fidelity Investments,19200,0,19200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026627&cycle=2020,N00026627
Wells Fargo,18800,15000,3800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026627&cycle=2020,N00026627
