org_name,total,pacs,indivs,cycle,source,cid
"City of Austin, TX",19290,0,19290,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049855&cycle=2022,N00049855
Communications Workers of America,11809,10000,1809,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049855&cycle=2022,N00049855
International Brotherhood of Electrical Workers,11450,10000,1450,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049855&cycle=2022,N00049855
UNITE HERE,10550,10000,550,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049855&cycle=2022,N00049855
BerlinRosen,10500,0,10500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049855&cycle=2022,N00049855
Service Employees International Union,10300,10000,300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049855&cycle=2022,N00049855
Carpenters & Joiners Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049855&cycle=2022,N00049855
Laborers Union/Midwest Region,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049855&cycle=2022,N00049855
Machinists/Aerospace Workers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049855&cycle=2022,N00049855
Plumbers/Pipefitters Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049855&cycle=2022,N00049855
