org_name,total,pacs,indivs,cycle,source,cid
House Freedom Fund,30002,10000,20002,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034016&cycle=2020,N00034016
Black America's PAC,22600,9300,13300,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034016&cycle=2020,N00034016
WellCare Health Plans,12201,0,12201,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034016&cycle=2020,N00034016
Club for Growth,12033,0,12033,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034016&cycle=2020,N00034016
Medallion Homes,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034016&cycle=2020,N00034016
Richard & Barbara Gaby Foundation,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034016&cycle=2020,N00034016
SJ Lockwood & Co,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034016&cycle=2020,N00034016
GEO Group,10600,5000,5600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034016&cycle=2020,N00034016
Eye of the Tiger PAC,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034016&cycle=2020,N00034016
Friends of Mia Love PAC,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034016&cycle=2020,N00034016
