org_name,total,pacs,indivs,cycle,source,cid
"Cadwalader, Wickersham & Taft",12600,0,12600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042237&cycle=2022,N00042237
Deason Capital Services,11700,0,11700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042237&cycle=2022,N00042237
Associa,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042237&cycle=2022,N00042237
Hunt Consolidated,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042237&cycle=2022,N00042237
Mt Vernon Investments,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042237&cycle=2022,N00042237
American Pawn Superstores,10800,0,10800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042237&cycle=2022,N00042237
Texas Farm Bureau,10600,9600,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042237&cycle=2022,N00042237
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042237&cycle=2022,N00042237
Copart Inc,10000,5000,5000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042237&cycle=2022,N00042237
Council of Insurance Agents & Brokers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042237&cycle=2022,N00042237
