org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,18100,4200,13900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025482&cycle=2022,N00025482
Emergent BioSolutions,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025482&cycle=2022,N00025482
Capital Funding Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025482&cycle=2022,N00025482
Comcast Corp,11000,10000,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025482&cycle=2022,N00025482
Leidos Inc,11000,10000,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025482&cycle=2022,N00025482
Potomac Advocates,10800,0,10800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025482&cycle=2022,N00025482
Huntington Ingalls Industries,10500,10000,500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025482&cycle=2022,N00025482
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025482&cycle=2022,N00025482
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025482&cycle=2022,N00025482
BAE Systems,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00025482&cycle=2022,N00025482
