org_name,total,pacs,indivs,cycle,source,cid
Michigan State University,154626,0,154626,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041357&cycle=2020,N00041357
Democracy Engine,105474,0,105474,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041357&cycle=2020,N00041357
University of Michigan,86541,0,86541,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041357&cycle=2020,N00041357
EMILY's List,80311,5000,75311,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041357&cycle=2020,N00041357
State of Michigan,35225,0,35225,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041357&cycle=2020,N00041357
JStreetPAC,34983,1648,33335,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041357&cycle=2020,N00041357
US Government,34577,0,34577,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041357&cycle=2020,N00041357
End Citizens United,33706,10000,23706,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041357&cycle=2020,N00041357
United for A Strong America,29400,7000,22400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041357&cycle=2020,N00041357
League of Conservation Voters,24199,9999,14200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041357&cycle=2020,N00041357
