org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,20000,5000,15000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042194&cycle=2022,N00042194
Shelly & Sands,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042194&cycle=2022,N00042194
Nationwide,16850,10000,6850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042194&cycle=2022,N00042194
Champion Companies,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042194&cycle=2022,N00042194
Marcus Foundation,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042194&cycle=2022,N00042194
Western National Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042194&cycle=2022,N00042194
Abbott Laboratories,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042194&cycle=2022,N00042194
Amazon.com,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042194&cycle=2022,N00042194
American Bankers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042194&cycle=2022,N00042194
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042194&cycle=2022,N00042194
