org_name,total,pacs,indivs,cycle,source,cid
Cassidy & Assoc,12300,0,12300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000179&cycle=2022,N00000179
Air Line Pilots Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000179&cycle=2022,N00000179
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000179&cycle=2022,N00000179
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000179&cycle=2022,N00000179
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000179&cycle=2022,N00000179
Carpenters & Joiners Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000179&cycle=2022,N00000179
International Assn of Fire Fighters,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000179&cycle=2022,N00000179
Laborers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000179&cycle=2022,N00000179
Machinists/Aerospace Workers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000179&cycle=2022,N00000179
National Assn of Letter Carriers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000179&cycle=2022,N00000179
