org_name,total,pacs,indivs,cycle,source,cid
JStreetPAC,42579,1500,41079,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037036&cycle=2022,N00037036
American University,31873,0,31873,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037036&cycle=2022,N00037036
Eat the Change,20300,0,20300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037036&cycle=2022,N00037036
"City of Takoma Park, MD",17780,0,17780,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037036&cycle=2022,N00037036
Summit Global Ventures,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037036&cycle=2022,N00037036
Physicians Cmte for Responsible Medicine,17300,0,17300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037036&cycle=2022,N00037036
Conceptual Analytics LLC,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037036&cycle=2022,N00037036
US Congress,14400,0,14400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037036&cycle=2022,N00037036
Tsg Global Holdings,12600,0,12600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037036&cycle=2022,N00037036
Arnold & Porter Kaye Scholer,12259,0,12259,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037036&cycle=2022,N00037036
