org_name,total,pacs,indivs,cycle,source,cid
House Freedom Fund,404573,10000,394573,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034120&cycle=2022,N00034120
American Israel Public Affairs Cmte,35850,0,35850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034120&cycle=2022,N00034120
Marcus Foundation,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034120&cycle=2022,N00034120
Sierra Investments,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034120&cycle=2022,N00034120
Trt Holdings,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034120&cycle=2022,N00034120
Western National Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034120&cycle=2022,N00034120
Majority Cmte PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034120&cycle=2022,N00034120
National Auto Dealers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034120&cycle=2022,N00034120
Supporting Electing American Leaders,9250,9250,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034120&cycle=2022,N00034120
Prescott Investors,9108,0,9108,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034120&cycle=2022,N00034120
