org_name,total,pacs,indivs,cycle,source,cid
Keller/Anderle Llp,16700,0,16700,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2020,N00006701
Brookhill Corp,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2020,N00006701
Deloitte LLP,10003,10000,3,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2020,N00006701
American Federation of Teachers,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2020,N00006701
Home Depot,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2020,N00006701
International Brotherhood of Electrical Workers,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2020,N00006701
National Assn of Realtors,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2020,N00006701
Transport Workers Union,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2020,N00006701
United Food & Commercial Workers Union,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2020,N00006701
Royal Business Bank,9600,0,9600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006701&cycle=2020,N00006701
