org_name,total,pacs,indivs,cycle,source,cid
Huntington Ingalls Industries,28185,10000,18185,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2020,N00029459
Progeny Systems,23400,0,23400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2020,N00029459
Pro-israel America PAC,20900,5000,15900,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2020,N00029459
Dominion Energy,15315,10000,5315,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2020,N00029459
Lockheed Martin,14925,10000,4925,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2020,N00029459
McGuireWoods LLP,14300,2000,12300,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2020,N00029459
L3Harris Technologies,14100,14000,100,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2020,N00029459
Raytheon Technologies,13050,13000,50,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2020,N00029459
Roosevelt Group,12950,0,12950,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2020,N00029459
Bk2 Holdings,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029459&cycle=2020,N00029459
