org_name,total,pacs,indivs,cycle,source,cid
West Virginia State Democratic Exec Cmte,100000,100000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032838&cycle=2020,N00032838
Capital Group,86400,0,86400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032838&cycle=2020,N00032838
Viatris Inc,80425,0,80425,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032838&cycle=2020,N00032838
Goldman Sachs,65600,10000,55600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032838&cycle=2020,N00032838
Capital Group Companies,46700,15000,31700,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032838&cycle=2020,N00032838
Wexford Capital,45900,0,45900,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032838&cycle=2020,N00032838
Steptoe & Johnson,43925,2500,41425,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032838&cycle=2020,N00032838
NorPAC,41800,0,41800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032838&cycle=2020,N00032838
"Wilson, Sonsini et al",32400,0,32400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032838&cycle=2020,N00032838
Comcast Corp,29628,10000,19628,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00032838&cycle=2020,N00032838
