org_name,total,pacs,indivs,cycle,source,cid
Ernst & Young,26100,10000,16100,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037031&cycle=2020,N00037031
Council of Insurance Agents & Brokers,20000,20000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037031&cycle=2020,N00037031
National Assn of Broadcasters,18300,5000,13300,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037031&cycle=2020,N00037031
Exelon Corp,15425,10000,5425,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037031&cycle=2020,N00037031
Raytheon Technologies,14000,14000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037031&cycle=2020,N00037031
Illinois Corn Growers Assn,13550,11500,2050,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037031&cycle=2020,N00037031
Amazon.com,12801,10000,2801,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037031&cycle=2020,N00037031
BGR Group,12000,0,12000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037031&cycle=2020,N00037031
Archer Daniels Midland,11500,10000,1500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037031&cycle=2020,N00037031
DLA Piper,11208,1000,10208,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037031&cycle=2020,N00037031
