org_name,total,pacs,indivs,cycle,source,cid
Pro-Israel America PAC,700366,2500,697866,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00047875&cycle=2022,N00047875
American Israel Public Affairs Cmte,150670,7900,142770,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00047875&cycle=2022,N00047875
NorPAC,87400,4300,83100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00047875&cycle=2022,N00047875
Democracy Engine,31550,0,31550,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00047875&cycle=2022,N00047875
Elliott Management,29580,0,29580,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00047875&cycle=2022,N00047875
Rock Holdings,23300,17500,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00047875&cycle=2022,N00047875
PNC Bank Corp,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00047875&cycle=2022,N00047875
Forest City Enterprises,21400,0,21400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00047875&cycle=2022,N00047875
American Federation of Teachers,20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00047875&cycle=2022,N00047875
International Longshoremens Assn,20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00047875&cycle=2022,N00047875
