org_name,total,pacs,indivs,cycle,source,cid
National Republican Senatorial Cmte,44600,44600,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037034&cycle=2020,N00037034
Nueterra Capital,43600,0,43600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037034&cycle=2020,N00037034
Burns & McDonnell,22036,10000,12036,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037034&cycle=2020,N00037034
Susan B Anthony List,20200,7800,12400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037034&cycle=2020,N00037034
Watco Companies,20000,0,20000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037034&cycle=2020,N00037034
Poet Ethanol Products,19700,0,19700,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037034&cycle=2020,N00037034
Goldman Sachs,19100,10000,9100,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037034&cycle=2020,N00037034
Bukaty Companies,18900,0,18900,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037034&cycle=2020,N00037034
Innovative Livestock Services,16800,0,16800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037034&cycle=2020,N00037034
Celgene Corp,16600,10000,6600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037034&cycle=2020,N00037034
