org_name,total,pacs,indivs,cycle,source,cid
Carlyle Group,93800,0,93800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006267&cycle=2020,N00006267
Stephens Inc,81200,0,81200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006267&cycle=2020,N00006267
Votesane PAC,75150,0,75150,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006267&cycle=2020,N00006267
Capital Group,70200,0,70200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006267&cycle=2020,N00006267
Watco Companies,66620,0,66620,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006267&cycle=2020,N00006267
Blackstone Group,58500,0,58500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006267&cycle=2020,N00006267
Sullivan & Cromwell,48250,0,48250,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006267&cycle=2020,N00006267
Apollo Management,48200,0,48200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006267&cycle=2020,N00006267
Amgen Inc,45900,6500,39400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006267&cycle=2020,N00006267
MetLife Inc,44750,7000,37750,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006267&cycle=2020,N00006267
