org_name,total,pacs,indivs,cycle,source,cid
EMILY's List,108450,10000,98450,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007364&cycle=2020,N00007364
PG&E Corp,51035,9000,42035,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007364&cycle=2020,N00007364
Pisces Inc,45900,0,45900,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007364&cycle=2020,N00007364
JPMorgan Chase & Co,42300,0,42300,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007364&cycle=2020,N00007364
Edison International,39300,7400,31900,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007364&cycle=2020,N00007364
"Akin, Gump et al",35152,3250,31902,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007364&cycle=2020,N00007364
Estee Lauder Companies,34400,0,34400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007364&cycle=2020,N00007364
General Atomics,32525,10000,22525,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007364&cycle=2020,N00007364
JStreetPAC,32400,0,32400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007364&cycle=2020,N00007364
McStrauss Co,30000,0,30000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007364&cycle=2020,N00007364
