org_name,total,pacs,indivs,cycle,source,cid
Aviator Capital Management,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046394&cycle=2022,N00046394
Duty Free Americas,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046394&cycle=2022,N00046394
GL Homes of Florida,20000,0,20000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046394&cycle=2022,N00046394
Related Group,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046394&cycle=2022,N00046394
Valls Group (Florida),17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046394&cycle=2022,N00046394
Republican Jewish Coalition,17162,2500,14662,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046394&cycle=2022,N00046394
Global Medical Response,15000,0,15000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046394&cycle=2022,N00046394
Greenberg Traurig LLP,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046394&cycle=2022,N00046394
American Israel Public Affairs Cmte,13850,10000,3850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046394&cycle=2022,N00046394
Florida Crystals,13600,0,13600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046394&cycle=2022,N00046394
