org_name,total,pacs,indivs,cycle,source,cid
Oryx Midstream Services,31900,0,31900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045421&cycle=2022,N00045421
American Israel Public Affairs Cmte,30150,2100,28050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045421&cycle=2022,N00045421
Shannon Clinic,29450,0,29450,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045421&cycle=2022,N00045421
BNB Ventures (Texas),29000,0,29000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045421&cycle=2022,N00045421
Sprint Waste Services,26100,0,26100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045421&cycle=2022,N00045421
Concho Resources,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045421&cycle=2022,N00045421
Hl Brown Operating,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045421&cycle=2022,N00045421
Bc Operating,22800,0,22800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045421&cycle=2022,N00045421
Diamondback Energy,21600,7500,14100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045421&cycle=2022,N00045421
Reece Albert Inc,18600,0,18600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045421&cycle=2022,N00045421
