org_name,total,pacs,indivs,cycle,source,cid
"Brownstein, Hyatt et al",28900,10000,18900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007360&cycle=2022,N00007360
Susman Godfrey Llp,23350,0,23350,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007360&cycle=2022,N00007360
University of California/San Francisco,22635,0,22635,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007360&cycle=2022,N00007360
Wells Fargo,18628,10000,8628,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007360&cycle=2022,N00007360
Google Inc,18247,10000,8247,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007360&cycle=2022,N00007360
Daschle Group,18100,0,18100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007360&cycle=2022,N00007360
Boeing Co,15727,7500,8227,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007360&cycle=2022,N00007360
HCA Inc,15618,10000,5618,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007360&cycle=2022,N00007360
Walt Disney Co,14997,0,14997,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007360&cycle=2022,N00007360
Centene Corp,14903,10000,4903,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007360&cycle=2022,N00007360
