org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,33350,7900,25450,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030717&cycle=2022,N00030717
Democracy Engine,18325,0,18325,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030717&cycle=2022,N00030717
"Akin, Gump et al",12250,4750,7500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030717&cycle=2022,N00030717
University of California/Davis,12000,0,12000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030717&cycle=2022,N00030717
"Kleiner, Perkins et al",11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030717&cycle=2022,N00030717
American College of Cardiology,10500,10000,500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030717&cycle=2022,N00030717
Abbott Laboratories,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030717&cycle=2022,N00030717
American Academy of Ophthalmology,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030717&cycle=2022,N00030717
American Assn for Justice,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030717&cycle=2022,N00030717
American Assn of Neurological Surgeons,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030717&cycle=2022,N00030717
