org_name,total,pacs,indivs,cycle,source,cid
KKR & Co,25050,0,25050,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2020,N00033510
US Acute Care Solutions,16960,10000,6960,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2020,N00033510
Pz International Consulting,16800,0,16800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2020,N00033510
Masimo Corp,13800,5000,8800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2020,N00033510
Hogan Lovells,12600,0,12600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2020,N00033510
Arizona Urology Specialists,11800,0,11800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2020,N00033510
Emergency Medicine Physicians,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2020,N00033510
"English, Lloyd & Armenta",11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2020,N00033510
St George's University,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2020,N00033510
Walter Clark Legal Group,10650,0,10650,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033510&cycle=2020,N00033510
