org_name,total,pacs,indivs,cycle,source,cid
National Assn of Realtors,15000,15000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042894&cycle=2020,N00042894
Service Employees International Union,15000,7500,7500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042894&cycle=2020,N00042894
Independence Blue Cross,13750,7500,6250,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042894&cycle=2020,N00042894
Vanguard Group,11050,10000,1050,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042894&cycle=2020,N00042894
Insaco Inc,10600,0,10600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042894&cycle=2020,N00042894
Comcast Corp,10575,10000,575,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042894&cycle=2020,N00042894
Boeing Co,10250,10000,250,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042894&cycle=2020,N00042894
American Crystal Sugar,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042894&cycle=2020,N00042894
American Federation of State/Cnty/Munic Employees,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042894&cycle=2020,N00042894
Communications Workers of America,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042894&cycle=2020,N00042894
