org_name,total,pacs,indivs,cycle,source,cid
EMILY's List,84188,10000,74188,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041418&cycle=2020,N00041418
Democracy Engine,51449,0,51449,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041418&cycle=2020,N00041418
JStreetPAC,44881,15,44866,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041418&cycle=2020,N00041418
Virginia Commonwealth University,41395,0,41395,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041418&cycle=2020,N00041418
AmeriPAC: The Fund for a Greater America,34300,10000,24300,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041418&cycle=2020,N00041418
University of Richmond,32645,0,32645,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041418&cycle=2020,N00041418
Democratic Congressional Campaign Cmte,29399,9926,19473,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041418&cycle=2020,N00041418
US Government,25588,0,25588,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041418&cycle=2020,N00041418
Capital One Financial,25409,0,25409,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041418&cycle=2020,N00041418
League of Conservation Voters,24198,9998,14200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041418&cycle=2020,N00041418
