org_name,total,pacs,indivs,cycle,source,cid
State of South Dakota,27992,0,27992,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040559&cycle=2022,N00040559
Sanford Health,19700,0,19700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040559&cycle=2022,N00040559
Avera Health,15425,0,15425,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040559&cycle=2022,N00040559
Lawrence & Schiller,13775,0,13775,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040559&cycle=2022,N00040559
Poet LLC,12900,10000,2900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040559&cycle=2022,N00040559
Dice Financial,12300,0,12300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040559&cycle=2022,N00040559
Burwell Enterprises,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040559&cycle=2022,N00040559
Harvey Jewett Attorney at Law,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040559&cycle=2022,N00040559
Moyle Petroleum,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040559&cycle=2022,N00040559
Prairie Club,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040559&cycle=2022,N00040559
