org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,28389,0,28389,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049133&cycle=2022,N00049133
AmeriPAC: The Fund for a Greater America,20000,10000,10000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049133&cycle=2022,N00049133
SAS Institute,17575,0,17575,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049133&cycle=2022,N00049133
Google Inc,13279,2500,10779,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049133&cycle=2022,N00049133
Duke University,13150,0,13150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049133&cycle=2022,N00049133
Law Offices of Wiley Nickel Pllc,12402,0,12402,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049133&cycle=2022,N00049133
New Democrat Coalition,10800,5000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049133&cycle=2022,N00049133
Democratic Congressional Campaign Cmte,10799,4999,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049133&cycle=2022,N00049133
American Assn for Justice,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049133&cycle=2022,N00049133
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049133&cycle=2022,N00049133
