org_name,total,pacs,indivs,cycle,source,cid
Pro-israel America PAC,19100,1000,18100,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2020,N00006897
Capital Group Companies,18400,10000,8400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2020,N00006897
Blackstone Group,16800,0,16800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2020,N00006897
Blackrock Funds Services Group,11000,11000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2020,N00006897
American Assn for Justice,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2020,N00006897
American Bankers Assn,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2020,N00006897
American Crystal Sugar,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2020,N00006897
American Federation of State/Cnty/Munic Employees,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2020,N00006897
American Institute of CPAs,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2020,N00006897
Capital One Financial,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006897&cycle=2020,N00006897
