org_name,total,pacs,indivs,cycle,source,cid
Steward Health Care,52225,0,52225,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00028152&cycle=2020,N00028152
Comcast Corp,48787,10000,38787,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00028152&cycle=2020,N00028152
American Electric Power,45884,0,45884,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00028152&cycle=2020,N00028152
Energy Transfer Partners,43858,10000,33858,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00028152&cycle=2020,N00028152
DaVita Inc,36138,7500,28638,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00028152&cycle=2020,N00028152
CGCN Group,36000,0,36000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00028152&cycle=2020,N00028152
McDonald's Corp,32630,7500,25130,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00028152&cycle=2020,N00028152
Pharmaceutical Research & Manufacturers of America,27500,0,27500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00028152&cycle=2020,N00028152
Amazon.com,26760,10000,16760,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00028152&cycle=2020,N00028152
Federated Investors Inc,26200,0,26200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00028152&cycle=2020,N00028152
