org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,54099,0,54099,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029495&cycle=2022,N00029495
Stephens Inc,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029495&cycle=2022,N00029495
New York Life Insurance,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029495&cycle=2022,N00029495
Republican Main Street Partnership,13000,11000,2000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029495&cycle=2022,N00029495
Consumer Technology Assn,12900,10000,2900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029495&cycle=2022,N00029495
Supporting Electing American Leaders,12500,12500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029495&cycle=2022,N00029495
Victory & Freedom PAC,12500,12500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029495&cycle=2022,N00029495
Wells Fargo,11900,3000,8900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029495&cycle=2022,N00029495
Ball Ventures,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029495&cycle=2022,N00029495
Casey's General Stores,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029495&cycle=2022,N00029495
