org_name,total,pacs,indivs,cycle,source,cid
Blackstone Group,81900,0,81900,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2020,N00036944
"Paul, Weiss et al",63394,0,63394,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2020,N00036944
Comcast Corp,51600,10000,41600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2020,N00036944
Apollo Global Management,49550,0,49550,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2020,N00036944
Votesane PAC,44000,0,44000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2020,N00036944
KKR & Co,39050,0,39050,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2020,N00036944
Goldman Sachs,37830,10000,27830,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2020,N00036944
NorPAC,36265,0,36265,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2020,N00036944
Morgan Stanley,31700,10000,21700,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2020,N00036944
Chicago Trading Co,30800,0,30800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2020,N00036944
