org_name,total,pacs,indivs,cycle,source,cid
House Freedom Fund,204021,10000,194021,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045974&cycle=2022,N00045974
Cusumano Real Estate Group,21200,0,21200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045974&cycle=2022,N00045974
Dd Marketing,13300,0,13300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045974&cycle=2022,N00045974
Enstrom Candies,12100,0,12100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045974&cycle=2022,N00045974
Beaman Ventures,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045974&cycle=2022,N00045974
Cfpm LLC,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045974&cycle=2022,N00045974
Dimensional Fund Advisors,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045974&cycle=2022,N00045974
Ktnapier Investments,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045974&cycle=2022,N00045974
Marcus Foundation,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045974&cycle=2022,N00045974
Peerless Tyre Co,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045974&cycle=2022,N00045974
