org_name,total,pacs,indivs,cycle,source,cid
Igas Usa,25500,0,25500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027462&cycle=2022,N00027462
National Assn of Broadcasters,14100,10000,4100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027462&cycle=2022,N00027462
Lincare,13000,0,13000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027462&cycle=2022,N00027462
Harborlight Holdings LLC,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027462&cycle=2022,N00027462
Nwtc,11200,0,11200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027462&cycle=2022,N00027462
Sawyer Products,11200,0,11200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027462&cycle=2022,N00027462
American Academy of Ophthalmology,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027462&cycle=2022,N00027462
American Dental Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027462&cycle=2022,N00027462
American Israel Public Affairs Cmte,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027462&cycle=2022,N00027462
American Physical Therapy Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027462&cycle=2022,N00027462
