org_name,total,pacs,indivs,cycle,source,cid
Republican Jewish Coalition,13250,5200,8050,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044011&cycle=2020,N00044011
Premier Communications,12800,0,12800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044011&cycle=2020,N00044011
Denny Elwell Co,11400,0,11400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044011&cycle=2020,N00044011
Foreign Candy Co,11300,0,11300,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044011&cycle=2020,N00044011
Summit Agricultural Group,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044011&cycle=2020,N00044011
Republican Main Street Partnership,11000,11000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044011&cycle=2020,N00044011
Klinger Companies,10800,0,10800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044011&cycle=2020,N00044011
Musco Lighting,10800,0,10800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044011&cycle=2020,N00044011
Council of Insurance Agents & Brokers,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044011&cycle=2020,N00044011
Eye of the Tiger PAC,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044011&cycle=2020,N00044011
