org_name,total,pacs,indivs,cycle,source,cid
Mesirow Financial,43600,0,43600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033101&cycle=2020,N00033101
Kirkland & Ellis,35260,0,35260,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033101&cycle=2020,N00033101
Discover Financial Services,25233,10000,15233,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033101&cycle=2020,N00033101
NorPAC,22775,0,22775,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033101&cycle=2020,N00033101
GCM Grosvenor,17800,0,17800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033101&cycle=2020,N00033101
Democracy Engine,17600,0,17600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033101&cycle=2020,N00033101
Henry Crown & Co,16400,0,16400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033101&cycle=2020,N00033101
AbbVie Inc,14605,10000,4605,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033101&cycle=2020,N00033101
Much Shelist PC,14075,0,14075,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033101&cycle=2020,N00033101
Sidley Austin LLP,13000,0,13000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033101&cycle=2020,N00033101
