org_name,total,pacs,indivs,cycle,source,cid
AFLAC Inc,16350,10000,6350,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002674&cycle=2020,N00002674
Raytheon Technologies,13500,13500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002674&cycle=2020,N00002674
Alabama Farmers Federation,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002674&cycle=2020,N00002674
Altria Group,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002674&cycle=2020,N00002674
American Crystal Sugar,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002674&cycle=2020,N00002674
American Federation of State/Cnty/Munic Employees,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002674&cycle=2020,N00002674
American Federation of Teachers,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002674&cycle=2020,N00002674
American Peanut Shellers Assn,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002674&cycle=2020,N00002674
American Pistachio Growers,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002674&cycle=2020,N00002674
Archer Daniels Midland,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00002674&cycle=2020,N00002674
