sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,35600,129000,164600,03/20/2023,2022
Communic/Electronics,B,2500,87090,89590,03/20/2023,2022
Construction,C,3707,89000,92707,03/20/2023,2022
Defense,D,8300,75500,83800,03/20/2023,2022
Energy/Nat Resource,E,28650,144500,173150,03/20/2023,2022
Finance/Insur/RealEst,F,46700,98000,144700,03/20/2023,2022
Health,H,56413,113250,169663,03/20/2023,2022
Lawyers & Lobbyists,K,110969,27070,138039,03/20/2023,2022
Transportation,M,2750,62500,65250,03/20/2023,2022
Misc Business,N,40600,61000,101600,03/20/2023,2022
Labor,P,0,63500,63500,03/20/2023,2022
Ideology/Single-Issue,Q,37457,151400,188857,03/20/2023,2022
Other,W,48941,2000,50941,03/20/2023,2022
