sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,37988,10515,48503,03/20/2023,2022
Communic/Electronics,B,22649,47000,69649,03/20/2023,2022
Construction,C,83053,23000,106053,03/20/2023,2022
Defense,D,3125,5000,8125,03/20/2023,2022
Energy/Nat Resource,E,130894,23500,154394,03/20/2023,2022
Finance/Insur/RealEst,F,333662,36900,370562,03/20/2023,2022
Health,H,25016,6500,31516,03/20/2023,2022
Lawyers & Lobbyists,K,75939,12000,87939,03/20/2023,2022
Transportation,M,14965,21000,35965,03/20/2023,2022
Misc Business,N,87220,21500,108720,03/20/2023,2022
Labor,P,0,1000,1000,03/20/2023,2022
Ideology/Single-Issue,Q,314683,91934,406617,03/20/2023,2022
Other,W,271244,0,271244,03/20/2023,2022
