sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,67145,37500,104645,06/10/2019,2018
Communic/Electronics,B,38325,14000,52325,06/10/2019,2018
Construction,C,28863,17000,45863,06/10/2019,2018
Defense,D,9490,0,9490,06/10/2019,2018
Energy/Nat Resource,E,16525,15500,32025,06/10/2019,2018
Finance/Insur/RealEst,F,146617,22000,168617,06/10/2019,2018
Health,H,43540,0,43540,06/10/2019,2018
Lawyers & Lobbyists,K,26150,10000,36150,06/10/2019,2018
Transportation,M,7210,9000,16210,06/10/2019,2018
Misc Business,N,100265,33000,133265,06/10/2019,2018
Ideology/Single-Issue,Q,116122,42582,158704,06/10/2019,2018
Other,W,303606,0,303606,06/10/2019,2018
