sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,4416,5000,9416,03/20/2023,2022
Communic/Electronics,B,70610,1500,72110,03/20/2023,2022
Construction,C,22042,0,22042,03/20/2023,2022
Defense,D,8,0,8,03/20/2023,2022
Energy/Nat Resource,E,1660,0,1660,03/20/2023,2022
Finance/Insur/RealEst,F,119858,5000,124858,03/20/2023,2022
Health,H,33989,10500,44489,03/20/2023,2022
Lawyers & Lobbyists,K,108680,5000,113680,03/20/2023,2022
Transportation,M,7263,0,7263,03/20/2023,2022
Misc Business,N,78691,2500,81191,03/20/2023,2022
Labor,P,8374,200000,208374,03/20/2023,2022
Ideology/Single-Issue,Q,39154,170463,209617,03/20/2023,2022
Other,W,224180,0,224180,03/20/2023,2022
