sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,25850,6500,32350,03/20/2023,2022
Communic/Electronics,B,13400,6000,19400,03/20/2023,2022
Construction,C,63850,10500,74350,03/20/2023,2022
Defense,D,0,5000,5000,03/20/2023,2022
Energy/Nat Resource,E,8150,6000,14150,03/20/2023,2022
Finance/Insur/RealEst,F,117420,76000,193420,03/20/2023,2022
Health,H,26850,17500,44350,03/20/2023,2022
Lawyers & Lobbyists,K,103700,1500,105200,03/20/2023,2022
Transportation,M,17275,28500,45775,03/20/2023,2022
Misc Business,N,116071,57900,173971,03/20/2023,2022
Labor,P,0,5000,5000,03/20/2023,2022
Ideology/Single-Issue,Q,32750,74000,106750,03/20/2023,2022
Other,W,215837,0,215837,03/20/2023,2022
