sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,115610,23700,139310,06/10/2019,2018
Communic/Electronics,B,959337,72255,1031592,06/10/2019,2018
Construction,C,122507,50200,172707,06/10/2019,2018
Defense,D,39420,37500,76920,06/10/2019,2018
Energy/Nat Resource,E,84416,65000,149416,06/10/2019,2018
Finance/Insur/RealEst,F,2214325,702169,2916494,06/10/2019,2018
Health,H,732790,290500,1023290,06/10/2019,2018
Lawyers & Lobbyists,K,1795998,42250,1838248,06/10/2019,2018
Transportation,M,97803,47650,145453,06/10/2019,2018
Misc Business,N,866256,79213,945469,06/10/2019,2018
Labor,P,4263,282500,286763,06/10/2019,2018
Ideology/Single-Issue,Q,1788122,807315,2595437,06/10/2019,2018
Other,W,3020028,10500,3030528,06/10/2019,2018
