sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,241997,178487,420484,06/10/2019,2018
Communic/Electronics,B,231356,156000,387356,06/10/2019,2018
Construction,C,284680,102850,387530,06/10/2019,2018
Defense,D,121786,200700,322486,06/10/2019,2018
Energy/Nat Resource,E,285791,162500,448291,06/10/2019,2018
Finance/Insur/RealEst,F,2156328,275732,2432060,06/10/2019,2018
Health,H,509818,117750,627568,06/10/2019,2018
Lawyers & Lobbyists,K,1439249,102250,1541499,06/10/2019,2018
Transportation,M,207338,188400,395738,06/10/2019,2018
Misc Business,N,809593,271700,1081293,06/10/2019,2018
Labor,P,0,23200,23200,06/10/2019,2018
Ideology/Single-Issue,Q,400538,481241,881779,06/10/2019,2018
Other,W,979354,3500,982854,06/10/2019,2018
