sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,69873,18000,87873,03/20/2023,2022
Communic/Electronics,B,519330,62500,581830,03/20/2023,2022
Construction,C,100257,3000,103257,03/20/2023,2022
Defense,D,13247,53000,66247,03/20/2023,2022
Energy/Nat Resource,E,85376,10000,95376,03/20/2023,2022
Finance/Insur/RealEst,F,935597,48100,983697,03/20/2023,2022
Health,H,383517,35500,419017,03/20/2023,2022
Lawyers & Lobbyists,K,661183,18750,679933,03/20/2023,2022
Transportation,M,37699,17000,54699,03/20/2023,2022
Misc Business,N,386807,39000,425807,03/20/2023,2022
Labor,P,7414,165500,172914,03/20/2023,2022
Ideology/Single-Issue,Q,1229484,53672,1283156,03/20/2023,2022
Other,W,4381208,5000,4386208,03/20/2023,2022
